timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1677110293.000;1;3029989376;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.238800;0.238800;0.000000;0.784252;0.784252;0.000000;nan;nan;2.6498;3.4004;0.4800;9.0710;25.52;25.06;1252.09;0;7;22.65;22.61;0.94;0.87;19.98;23.15;21.88;19.11;65.45;65.74;86.08;82.58;3.94;3.67;74.38;83.90;83.95;70.60;248.36;240.74;224665349
1677115378.000;1;3031302656;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.504037;0.504037;0.000000;1.787705;1.787705;0.000000;nan;nan;3.3869;3.6090;12.6131;30.7461;24.88;24.79;2328.80;0;7;22.65;22.61;0.94;0.87;20.52;23.19;21.88;19.11;65.99;65.77;86.08;82.58;3.94;3.67;76.30;84.02;83.95;70.60;250.28;240.86;225150410
1677121588.000;1;3032905216;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.546947;0.546947;0.000000;2.025404;2.025404;0.000000;nan;nan;3.5964;3.7452;31.0443;50.7210;24.91;25.05;2615.10;0;7;22.65;22.61;0.94;0.87;21.11;23.23;21.88;19.11;66.58;65.81;86.08;82.58;3.94;3.67;78.47;84.15;83.95;70.60;252.44;241.00;225742609
1677127460.000;1;3034417152;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.548151;0.548151;0.000000;2.128726;2.128726;0.000000;nan;nan;3.7314;3.9347;49.5024;69.2224;24.81;25.14;2676.50;0;7;22.65;22.61;0.94;0.87;21.69;23.27;21.88;19.11;67.16;65.85;86.08;82.58;3.94;3.67;80.74;84.29;83.95;70.60;254.72;241.14;226302763
1677132541.000;1;3035721216;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.513375;0.513375;0.000000;2.080815;2.080815;0.000000;nan;nan;3.9299;4.0876;69.5595;88.0284;24.95;24.86;3234.90;0;7;22.65;22.61;0.94;0.87;22.24;23.30;21.88;19.11;67.71;65.89;86.08;82.58;3.94;3.67;82.97;84.44;83.95;70.60;256.95;241.28;226787272
1677153483.000;1;3041089024;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.042020;0.042020;0.000000;0.171959;0.171959;0.000000;nan;nan;4.0806;4.0895;87.1215;89.0595;39.67;39.77;978.39;0;7;22.65;22.61;0.94;0.87;22.28;23.34;21.93;19.11;67.79;65.92;86.08;82.58;3.94;3.67;83.13;84.59;84.12;70.60;257.27;241.43;228784485
1677162716.000;1;3043469312;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.513410;0.000000;-0.513410;-2.045582;0.000000;-2.045582;nan;nan;4.0839;3.9287;88.3844;69.9016;39.57;39.98;2430.40;0;7;22.65;22.61;0.94;0.87;22.28;23.34;21.96;19.66;67.83;66.48;86.08;82.58;3.94;3.67;83.13;84.59;84.28;72.79;257.43;243.63;229664984
1677168531.000;1;3044970496;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.558784;0.000000;-0.558784;-2.123006;0.000000;-2.123006;nan;nan;3.9351;3.7287;70.1903;50.0740;39.97;39.57;2470.50;0;7;22.65;22.61;0.94;0.87;22.28;23.34;22.00;20.25;67.87;67.07;86.08;82.58;3.94;3.67;83.13;84.59;84.43;75.06;257.58;245.89;230219675
1677174353.000;1;3046473728;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.525675;0.000000;-0.525675;-1.902386;0.000000;-1.902386;nan;nan;3.7349;3.5734;49.8723;30.9479;39.73;40.06;2338.09;0;7;22.65;22.61;0.94;0.87;22.28;23.34;22.04;20.82;67.91;67.64;86.08;82.58;3.94;3.67;83.13;84.59;84.57;77.10;257.72;247.93;230774852
1677180076.000;1;3047953408;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.557350;0.000000;-0.557350;-1.905233;0.000000;-1.905233;nan;nan;3.5760;3.2492;28.6562;8.5916;39.82;40.39;2184.19;0;7;22.65;22.61;0.94;0.87;22.28;23.34;22.08;21.41;67.95;68.23;86.08;82.58;3.94;3.67;83.13;84.59;84.71;79.13;257.86;249.97;231320676
1677192732.000;1;3051214848;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.518290;2.518290;0.000000;9.697677;9.697677;0.000000;nan;nan;3.2925;4.1922;8.6409;99.2378;39.81;40.03;9385.91;0;7;22.65;22.61;0.94;0.87;22.29;23.35;24.62;21.44;70.50;68.27;86.08;82.58;3.94;3.67;83.16;84.62;94.49;79.22;267.68;250.09;232527585
1678901908.000;1;3490721792;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.752544;0.000000;-2.752544;-10.096454;0.000000;-10.096454;nan;nan;4.1937;2.6049;99.7646;0.6728;24.81;25.94;10061.90;0;8;22.65;22.61;1.06;0.99;22.29;26.11;24.62;21.44;70.63;71.14;86.08;82.58;4.48;4.17;83.16;94.72;94.49;79.22;268.22;260.69;395532866
1678902364.000;1;3490839040;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.015812;0.000000;-0.015812;-0.040158;0.000000;-0.040158;nan;nan;2.7302;2.5149;0.7369;0.1677;25.50;25.53;155.11;0;8;22.65;22.61;1.06;0.99;22.29;26.12;24.62;21.44;70.63;71.16;86.08;82.58;4.48;4.17;83.16;94.76;94.49;79.22;268.22;260.73;395576267
